Timestamp,Source,Person,Key,Value_X,Value_Y,Value_Z,Conf
1773225787.126815,PC1,0,0,0.47229,0.55462,-1.01525,0.99962
1773225787.126815,PC1,0,1,0.49012,0.4859,-0.98055,0.99898
1773225787.126815,PC1,0,2,0.50153,0.48332,-0.98067,0.99923
1773225787.126815,PC1,0,3,0.51252,0.48183,-0.98081,0.99879
1773225787.126815,PC1,0,4,0.4516,0.49095,-0.99213,0.99923
1773225787.126815,PC1,0,5,0.43844,0.49117,-0.99202,0.99947
1773225787.126815,PC1,0,6,0.42568,0.49204,-0.99241,0.9993
1773225787.126815,PC1,0,7,0.53036,0.50298,-0.68369,0.99883
1773225787.126815,PC1,0,8,0.40881,0.51224,-0.72501,0.99965
1773225787.126815,PC1,0,9,0.49484,0.61346,-0.89573,0.99951
1773225787.126815,PC1,0,10,0.44931,0.61902,-0.90767,0.99977
1773225787.126815,PC1,0,11,0.61623,0.7938,-0.4064,0.99528
1773225787.126815,PC1,0,12,0.31489,0.79057,-0.5304,0.9976
1773225787.126815,PC1,0,13,0.70721,0.99824,-0.31698,0.16719
1773225787.126815,PC1,0,14,0.23268,1.18281,-0.46067,0.39926
1773225787.126815,PC1,0,15,0.73334,1.32112,-0.64264,0.03434
1773225787.126815,PC1,0,16,0.30717,1.52983,-0.72143,0.09222
1773225787.126815,PC1,0,17,0.75749,1.40712,-0.7313,0.04304
1773225787.126815,PC1,0,18,0.3084,1.63021,-0.7933,0.08574
1773225787.126815,PC1,0,19,0.72374,1.40791,-0.77779,0.07139
1773225787.126815,PC1,0,20,0.33411,1.61876,-0.86682,0.1361
1773225787.126815,PC1,0,21,0.70766,1.385,-0.67648,0.06642
1773225787.126815,PC1,0,22,0.33868,1.57692,-0.75546,0.12708
1773225787.126815,PC1,0,23,0.57102,1.4327,0.01372,0.00061
1773225787.126815,PC1,0,24,0.37737,1.47122,-0.01048,0.00057
1773225787.126815,PC1,0,25,0.57808,1.98633,0.09102,0.00416
1773225787.126815,PC1,0,26,0.39868,2.03409,0.03798,0.00132
1773225787.126815,PC1,0,27,0.58677,2.49613,0.5534,0.00052
1773225787.126815,PC1,0,28,0.41323,2.52474,0.37761,0.00011
1773225787.126815,PC1,0,29,0.58369,2.58678,0.57729,0.00029
1773225787.126815,PC1,0,30,0.40569,2.60932,0.39818,0.00015
1773225787.126815,PC1,0,31,0.59568,2.64439,0.22283,0.00065
1773225787.126815,PC1,0,32,0.46788,2.66818,-0.00921,0.00039
1773225787.126815,PC1,0,Width_Shoulder,0.3259,,,
1773225787.126815,PC2,0,0,0.38876,0.36801,0.0,0.99984
1773225787.126815,PC2,0,1,0.41258,0.31371,0.0,0.99971
1773225787.126815,PC2,0,2,0.42338,0.3117,0.0,0.99977
1773225787.126815,PC2,0,3,0.43471,0.30972,0.0,0.99975
1773225787.126815,PC2,0,4,0.39073,0.315,0.0,0.99954
1773225787.126815,PC2,0,5,0.3861,0.31361,0.0,0.99952
1773225787.126815,PC2,0,6,0.38196,0.31155,0.0,0.99939
